 408,81;  284,551;  219,757;20141,000;64,79411
 408,96;  271,803;  209,617;20041,334;62,18611
 409,10;  299,122;  238,430;19971,666;60,69244
 409,24;  281,205;  221,548;19665,666;59,65711
 409,39;  292,935;  232,851;19835,666;60,08411
 409,53;  272,936;  212,529;19818,666;60,40711
 409,68;  280,434;  219,660;19886,334;60,77411
 409,82;  262,963;  203,113;19725,666;59,85044
 409,97;  292,920;  234,035;19871,334;58,88544
 410,11;  275,012;  216,257;20009,000;58,75511
 410,25;  304,089;  242,432;20188,334;61,65711
 410,40;  291,970;  217,574;20334,334;74,39644
 410,54;  335,519;  231,649;20363,334;103,87011
 410,69;  360,318;  215,831;20233,666;144,48744
 410,83;  388,485;  226,856;20024,334;161,62978
 410,98;  346,349;  208,938;19802,000;137,41044
 411,12;  325,226;  231,678;19793,666;93,54811
 411,26;  278,651;  216,729;19869,666;61,92178
 411,41;  296,551;  241,544;20124,000;55,00711
 411,55;  261,942;  208,003;20117,334;53,93878
 411,70;  283,120;  229,515;20078,000;53,60544
 411,84;  268,522;  215,318;20117,334;53,20411
 411,98;  284,838;  232,623;20076,000;52,21444
 412,13;  270,262;  217,659;20106,000;52,60344
 412,27;  281,867;  229,669;19983,334;52,19744
 412,42;  260,532;  208,382;20161,000;52,15044
 412,56;  281,912;  231,760;20569,334;50,15211
 412,71;  269,436;  221,358;21262,666;48,07744
 412,85;  299,949;  253,848;22807,000;46,10111
 412,99;  273,985;  228,699;24287,000;45,28644
 413,14;  273,593;  229,574;24785,000;44,01844
 413,28;  247,544;  204,716;23541,000;42,82778
 413,43;  255,483;  214,286;21893,000;41,19678
 413,57;  243,014;  201,690;20805,334;41,32378
 413,71;  272,440;  230,834;20645,334;41,60644
 413,86;  252,040;  208,597;20709,000;43,44311
 414,00;  282,216;  239,158;20724,334;43,05811
 414,15;  261,268;  218,253;20896,334;43,01511
 414,29;  277,558;  235,897;21017,000;41,66078
 414,44;  246,117;  204,911;21291,666;41,20611
 414,58;  251,989;  211,105;21483,666;40,88411
 414,72;  239,495;  199,436;21585,334;40,05944
 414,87;  269,392;  229,099;21843,334;40,29311
 415,01;  262,039;  222,319;22436,334;39,72044
 415,16;  292,654;  252,893;23705,666;39,76044
 415,30;  259,612;  219,473;28227,000;40,13944
 415,44;  273,825;  232,980;42197,000;40,84478
 415,59;  258,536;  217,109;55579,668;41,42744
 415,73;  273,418;  233,086;65535,000;40,33211
 415,88;  251,944;  212,934;65535,000;39,01011
 416,02;  252,783;  215,708;64182,000;37,07544
 416,16;  225,039;  188,717;58071,332;36,32178
 416,31;  258,031;  222,438;54872,000;35,59311
 416,45;  239,230;  203,344;48783,668;35,88611
 416,60;  270,365;  234,506;41114,332;35,85978
 416,74;  233,156;  196,605;29662,666;36,55144
 416,88;  251,299;  214,531;22474,666;36,76744
 417,03;  238,565;  201,352;21643,666;37,21311
 417,17;  254,947;  218,227;21512,666;36,71978
 417,32;  217,967;  181,310;21626,000;36,65744
 417,46;  235,394;  199,271;21668,334;36,12311
 417,60;  215,349;  178,693;22370,334;36,65544
 417,75;  261,637;  224,623;24515,666;37,01444
 417,89;  244,878;  207,579;31912,000;37,29944
 418,04;  266,926;  229,555;45291,332;37,37111
 418,18;  241,023;  203,696;54317,000;37,32778
 418,32;  248,524;  211,239;49701,332;37,28511
 418,47;  230,105;  192,961;36788,668;37,14378
 418,61;  252,837;  215,998;29410,334;36,83911
 418,76;  246,196;  209,073;39903,332;37,12311
 418,90;  274,566;  238,058;53516,668;36,50811
 419,04;  256,552;  219,726;64240,000;36,82611
 419,19;  265,711;  229,121;62039,668;36,59011
 419,33;  240,488;  203,159;52216,668;37,32911
 419,48;  251,287;  213,933;51521,332;37,35378
 419,62;  234,008;  197,341;55016,668;36,66678
 419,76;  252,419;  216,341;64839,668;36,07811
 419,91;  233,552;  198,049;65535,000;35,50378
